date, pm25, pm10, o3, no2, so2, co
2023/8/26, , 35, , , , 
2023/8/27, , 29, , , , 
2023/8/28, , 33, , , , 
2023/8/29, , 30, , , , 
2023/8/30, , 34, , , , 
2023/8/31, , 48, , , , 
2023/9/1, , 26, , , , 
2023/9/2, , 30, , , , 
2023/9/3, , 32, , , , 
2023/9/4, , 40, , , , 
2023/9/5, , 37, , , , 
2023/9/6, , 40, , , , 
2023/9/7, , 32, , , , 
2023/9/8, , 26, , , , 
2023/9/9, , 35, , , , 
2023/9/10, , 32, , , , 
2023/9/11, , 29, , , , 
2023/9/12, , 40, , , , 
2023/9/13, , 41, , , , 
2023/9/14, , 43, , , , 
2023/9/15, , 42, , , , 
2023/9/16, , 47, , , , 
2023/9/17, , 33, , , , 
2023/9/18, , 24, , , , 
2023/9/19, , 34, , , , 
2023/9/20, , 33, , , , 
2023/9/21, , 33, , , , 
2023/9/22, , 37, , , , 
2023/9/23, , 39, , , , 
2023/9/24, , 38, , , , 
2023/9/25, , 71, , , , 
2023/9/26, , 47, , , , 
2023/9/27, , 37, , , , 
2023/9/28, , 44, , , , 
2023/9/29, , 41, , , , 
2023/9/30, , 41, , , , 
2023/10/1, , 44, , , , 
2023/4/27, , 71, , , , 6
2023/4/28, , 78, , , , 6
2023/4/29, , 65, , , , 7
2023/4/30, , 86, , , , 5
2023/5/1, , 82, , , , 5
2023/5/2, , 74, , , , 6
2023/5/3, , 91, , , , 7
2023/5/4, , 97, , , , 6
2023/5/5, , 84, , , , 6
2023/5/6, , 79, , , , 6
2023/5/7, , 65, , , , 5
2023/5/8, , 69, , , , 5
2023/5/9, , 63, , , , 5
2023/5/10, , 76, , , , 5
2023/5/11, , 60, , , , 5
2023/5/12, , 61, , , , 6
2023/5/13, , 81, , , , 6
2023/5/14, , 65, , , , 6
2023/5/15, , 59, , , , 5
2023/5/16, , 70, , , , 5
2023/5/17, , 63, , , , 5
2023/5/18, , 57, , , , 5
2023/5/19, , 71, , , , 5
2023/5/20, , 48, , , , 5
2023/5/21, , 36, , , , 4
2023/5/22, , 56, , , , 5
2023/5/23, , 54, , , , 4
2023/5/24, , 63, , , , 5
2023/5/25, , 76, , , , 6
2023/5/26, , 73, , , , 5
2023/5/27, , 67, , , , 5
2023/5/28, , 66, , , , 5
2023/5/29, , 57, , , , 5
2023/6/30, , 28, , , , 
2023/1/29, , 36, 13, , , 6
2023/2/5, , 82, 30, , , 8
2022/10/29, , 61, 37, , , 10
2022/10/30, , 59, 54, , , 8
2022/10/31, , 45, 41, , , 6
2022/11/1, , 55, 31, , , 8
2022/11/2, , 108, 75, , , 10
2022/11/3, , 59, 47, , , 7
2022/11/4, , 66, 82, , , 9
2022/11/5, , 64, 39, , , 9
2022/11/6, , 79, 67, , , 11
2022/11/7, , 72, 47, , , 11
2022/11/8, , 77, 47, , , 11
2022/11/9, , 64, 35, , , 8
2022/11/10, , 54, 40, , , 7
2022/11/11, , 65, 50, , , 10
2022/11/12, , 65, , , , 
2022/11/13, , 74, , , , 
2022/11/16, , 65, 18, , , 
2022/11/17, , 57, 39, , , 
2022/11/18, , 76, 47, , , 9
2022/11/19, , 59, 45, , , 9
2022/11/20, , 68, , , , 8
2022/11/21, , 37, , , , 6
2022/11/22, , 33, , , , 6
2022/11/23, , 33, 18, , , 5
2022/11/24, , 53, , , , 7
2022/11/25, , 52, , , , 9
2022/11/26, , 53, , , , 8
2022/11/27, , 52, , , , 8
2022/11/28, , 48, , , , 9
2022/11/29, , 58, , , , 9
2022/11/30, , 60, , , , 9
2022/12/1, , 65, , , , 10
2022/12/2, , 51, , , , 6
2022/12/3, , 50, , , , 7
2022/12/4, , 58, , , , 7
2022/12/5, , 39, , , , 7
2022/12/6, , 69, , , , 9
2022/12/7, , 82, , , , 9
2022/12/8, , 72, , , , 9
2022/4/2, , 61, 22, , , 7
2022/4/3, , 57, 21, , , 7
2022/4/4, , 36, 16, , , 8
2022/4/5, , 62, 17, , , 5
2022/4/6, , 53, 19, , , 5
2022/4/7, , 45, , , , 
2022/4/13, , 39, 15, , , 
2022/4/14, , 31, 22, , , 
2022/4/15, , 34, 17, , , 
2022/4/16, , 25, 7, , , 
2022/4/17, , 36, , , , 
2022/4/20, , 55, 19, , , 
2022/4/21, , 47, 23, , , 
2022/4/22, , 50, 27, , , 
2022/4/23, , 52, 18, , , 
2022/4/24, , 44, 17, , , 
2022/4/25, , 44, 23, , , 
2022/4/26, , 38, 18, , , 
2022/4/27, , 58, 23, , , 
2022/4/28, , 33, 20, , , 
2022/4/29, , 43, 20, , , 
2022/4/30, , 42, 31, , , 
2022/5/1, , 49, 12, , , 
2022/5/2, , 37, 17, , , 
2022/5/3, , 51, 18, , , 
2022/5/4, , 26, 19, , , 
2022/5/5, , 55, 20, , , 
2022/5/6, , 43, 20, , , 
2022/5/7, , 54, 21, , , 
2022/5/8, , 48, 20, , , 
2022/5/9, , 37, 18, , , 
2022/5/10, , 52, 26, , , 
2022/5/11, , 65, 17, , , 
2022/5/12, , 61, 18, , , 
2022/5/13, , 44, 25, , , 
2022/5/14, , 49, 23, , , 
2022/5/15, , 48, 9, , , 
2022/5/16, , 42, 24, , , 
2022/5/17, , 55, 51, , , 
2022/5/18, , 45, 69, , , 
2022/5/19, , 45, 60, , , 
2022/5/20, , 44, 70, , , 
2022/5/21, , 50, 70, , , 
2022/5/22, , 37, 68, , , 
2022/5/23, , 45, 21, , , 
2022/5/24, , 26, 56, , , 
2022/1/4, , 55, , , , 
2022/1/5, , 61, , , , 
2022/1/6, , 59, , , , 
2022/1/7, , 62, , , , 
2022/1/8, , 70, , , , 
2022/1/9, , 55, , , , 
2022/1/10, , 37, , , , 
2022/1/11, , 56, , , , 
2022/1/12, , 39, , , , 
2022/1/13, , 46, , , , 
2022/1/14, , 50, , , , 
2022/1/15, , 50, , , , 
2022/1/16, , 53, , , , 
2022/1/17, , 61, , , , 
2022/1/18, , 53, , , , 
2022/1/19, , 46, , , , 
2022/1/20, , 43, , , , 
2022/1/21, , 53, , , , 
2022/1/22, , 53, , , , 
2022/1/23, , 48, , , , 
2022/1/24, , 23, , , , 
2022/1/25, , 54, , , , 
2022/1/26, , 27, , , , 
2022/1/27, , 47, , , , 
2022/1/28, , 32, , , , 
2022/1/29, , 57, , , , 
2022/1/30, , 55, , , , 
2022/1/31, , 39, 20, , , 4
2022/2/1, , 56, 23, , , 6
2022/2/2, , 52, 25, , , 6
2022/2/3, , 30, 27, , , 6
2022/2/4, , 46, 9, , , 8
2022/2/5, , 33, , , , 
2022/2/8, , 37, 28, , , 8
2022/2/9, , 44, 25, , , 10
2022/2/10, , 44, 27, , , 8
2022/2/11, , 44, 20, , , 9
2022/2/12, , 33, , , , 
2022/2/14, , 40, 29, , , 7
2022/2/15, , 39, 27, , , 6
2022/2/16, , 36, 23, , , 7
2022/2/17, , 38, 16, , , 12
2022/2/18, , 42, 20, , , 8
2022/2/19, , 39, 22, , , 8
2022/2/20, , 48, 24, , , 7
2022/2/21, , 33, 23, , , 8
2022/2/22, , 48, 28, , , 9
2022/2/23, , 46, 32, , , 8
2022/2/24, , 41, 31, , , 8
2022/2/25, , 51, 32, , , 8
2022/2/26, , 44, 7, , , 8
2022/2/27, , 43, 26, , , 11
2022/2/28, , 49, 30, , , 7
2022/3/1, , 47, 9, , , 8
2022/3/2, , 70, 28, , , 7
2022/3/3, , 46, 33, , , 8
2022/3/4, , 49, 34, , , 8
2022/3/5, , 39, , , , 
2022/3/11, , 63, 22, , , 8
2022/3/12, , 66, 18, , , 11
2022/3/13, , 74, 19, , , 6
2022/3/14, , 51, 19, , , 8
2022/3/15, , 43, 27, , , 7
2022/3/16, , 52, 20, , , 7
2022/3/17, , 52, 17, , , 6
2022/3/18, , 43, 23, , , 9
2022/3/19, , 54, 3, , , 9
2022/3/20, , 51, 19, , , 9
2022/3/21, , 60, 6, , , 6
2022/3/22, , 44, 18, , , 7
2022/3/23, , 54, 17, , , 7
2022/3/24, , 38, 18, , , 9
2022/3/25, , 58, 23, , , 6
2022/3/26, , 54, 6, , , 9
2022/3/27, , 73, 18, , , 8
2022/3/28, , 62, 18, , , 7
2022/3/29, , 22, 17, , , 6
2022/3/30, , 53, 14, , , 6
2022/3/31, , 52, 21, , , 7
2022/4/1, , 52, 23, , , 8
2021/11/24, , 50, , , , 
2021/11/25, , 28, , , , 
2021/11/26, , 45, , , , 
2021/11/27, , 27, , , , 
2021/11/28, , 38, , , , 
2021/11/29, , 30, , , , 
2021/11/30, , 39, , , , 
2021/12/1, , 44, , , , 
2021/12/2, , 35, , , , 
2021/12/3, , 40, , , , 
2021/12/4, , 38, , , , 
2021/12/5, , 45, , , , 
2021/12/6, , 24, , , , 
2021/12/7, , 44, , , , 
2021/12/8, , 31, , , , 
2021/12/9, , 38, , , , 
2021/12/10, , 48, , , , 
2021/12/11, , 63, , , , 
2021/12/12, , 55, , , , 
2021/12/13, , 46, , , , 
2021/12/14, , 71, , , , 
2021/12/15, , 65, , , , 
2021/12/16, , 75, , , , 
2021/12/17, , 75, , , , 
2021/12/18, , 65, , , , 
2021/12/19, , 62, , , , 
2021/12/20, , 47, , , , 
2021/12/21, , 43, , , , 
2021/12/22, , 57, , , , 
2021/12/23, , 60, , , , 
2021/12/24, , 74, , , , 
2021/12/25, , 72, , , , 
2021/12/26, , 71, , , , 
2021/12/27, , 53, , , , 
2021/12/28, , 44, , , , 
2021/12/29, , 49, , , , 
2021/12/30, , 44, , , , 
2021/12/31, , 63, , , , 
2022/1/1, , 51, , , , 
2022/1/2, , 68, , , , 
2022/1/3, , 40, , , , 
2021/7/2, , 21, 14, 16, , 
2021/7/3, , 20, 11, 10, , 
2021/7/4, , 14, 21, 10, , 
2021/7/5, , 22, 24, 13, , 
2021/7/6, , 26, 20, 11, , 
2021/7/7, , 21, 15, 10, , 
2021/7/8, , 25, 21, 11, , 
2021/7/9, , 26, 15, 13, , 5
2021/7/10, , 22, 21, 14, , 8
2021/7/11, , 25, 16, 12, , 6
2021/7/12, , 16, 19, 9, , 6
2021/7/13, , 14, 16, 9, , 5
2021/7/14, , 27, 19, , , 5
2021/7/15, , 27, 15, , , 7
2021/4/2, , 108, 10, , , 10
2021/4/3, , 35, 29, , , 4
2021/4/4, , 58, 35, , , 4
2021/4/5, , 44, 35, , , 5
2021/4/6, , 61, 33, , , 5
2021/4/7, , 52, 45, , , 6
2021/4/8, , 51, 36, , , 4
2021/4/9, , 51, 38, , , 5
2021/4/10, , 52, 35, , , 5
2021/4/11, , 46, 41, , , 5
2021/4/12, , 45, 34, , , 6
2021/4/13, , 56, 37, , , 8
2021/4/14, , 55, 52, , , 8
2021/4/15, , 65, 33, , , 7
2021/4/16, , 63, 31, , , 5
2021/4/17, , 56, 32, , , 5
2021/4/18, , 56, 32, , , 5
2021/4/19, , 47, 28, , , 4
2021/4/20, , 50, 32, , , 5
2021/4/21, , 50, 7, , , 4
2021/4/22, , 52, , , , 6
2021/4/23, , 55, , , , 6
2021/4/24, , 49, , , , 7
2021/4/25, , 44, , , , 7
2021/4/26, , 54, , , , 5
2021/4/27, , 51, , , , 5
2021/4/28, , 57, , , , 4
2021/4/29, , 54, , , , 4
2021/4/30, , 51, , , , 4
2021/5/1, , 47, , , , 4
2021/5/2, , 47, , , , 2
2021/5/3, , 37, , , , 5
2021/5/4, , 54, , , , 
2021/5/7, , 64, 39, , , 4
2021/5/8, , 44, , , , 
2021/5/12, , 35, 60, , , 5
2021/5/13, , 44, 47, , , 4
2021/5/14, , 28, 51, , , 3
2021/5/15, , 32, 55, , , 4
2021/5/16, , 29, 44, , , 4
2021/5/17, , 29, 47, , , 5
2021/5/18, , 39, , , , 
2021/5/20, , 37, 73, , , 5
2021/5/21, , 48, 91, , , 6
2021/5/22, , 54, 69, , , 7
2021/5/23, , 55, 82, , , 6
2021/5/24, , 50, 62, , , 5
2021/5/25, , 52, 71, , , 8
2021/5/26, , 61, 74, , , 7
2021/5/27, , 63, 91, , , 7
2021/5/28, , 66, 68, , , 5
2021/5/29, , 64, 64, , , 6
2021/5/30, , 54, 69, , , 5
2021/5/31, , 61, 56, , , 5
2021/6/1, , 64, 47, , , 5
2021/6/2, , 60, 29, , , 4
2021/6/3, , 32, 36, , , 5
2021/6/4, , 23, 59, , , 5
2021/6/5, , 24, 86, , , 5
2021/6/6, , 35, , , , 
2021/6/18, , 31, 34, , , 2
2021/6/19, , 24, 12, , , 6
2021/6/20, , 16, 36, , , 5
2021/6/21, , 15, 43, , , 4
2021/6/22, , 25, 407, , , 5
2021/6/23, , 26, 12, , 3, 5
2021/6/24, , 30, 17, 15, , 
2021/6/25, , 33, 14, 11, , 
2021/6/26, , 17, 11, 8, , 
2021/6/27, , 17, 7, 6, , 
2021/6/28, , 8, 9, 7, , 
2021/6/29, , 13, 10, 9, , 
2021/6/30, , 20, 23, 13, , 
2021/7/1, , 25, 13, 17, , 
2021/1/19, , 58, 16, 24, , 9
2021/1/20, , 47, 13, 18, , 8
2021/1/21, , 64, 12, 22, , 11
2021/1/22, , 50, 19, 17, , 9
2021/1/23, , 45, 22, 20, , 9
2021/1/24, , 61, 21, 22, , 10
2021/1/25, , 50, 18, 19, , 10
2021/1/26, , 48, 14, 17, , 8
2021/1/27, , 53, 17, 18, , 9
2021/1/28, , 71, 21, 28, , 14
2021/1/29, , 56, 19, 18, , 6
2021/1/30, , 61, 24, 19, , 5
2021/1/31, , 53, 24, 20, , 7
2021/2/1, , 49, 23, 22, , 11
2021/2/2, , 48, 16, 12, , 3
2021/2/3, , 57, 24, 18, , 6
2021/2/4, , 77, 34, 34, , 11
2021/2/5, , 50, 25, 27, , 8
2021/2/6, , 57, 24, 25, , 7
2021/2/7, , 48, 17, 19, , 7
2021/2/8, , 69, 17, 19, , 8
2021/2/9, , 50, 21, 22, , 8
2021/2/10, , 57, 24, 18, , 7
2021/2/11, , 61, 17, 23, , 7
2021/2/12, , 64, 13, , , 6
2021/2/13, , 51, 17, , , 5
2021/2/14, , 52, 17, , , 6
2021/2/15, , 52, 16, , , 6
2021/2/16, , 46, 17, 19, , 6
2021/2/17, , 65, 16, 19, , 7
2021/2/18, , 48, 24, 18, , 7
2021/2/19, , 47, 24, 17, , 6
2021/2/20, , 62, , 21, , 9
2021/2/21, , 78, , 26, , 9
2021/2/22, , 52, , 36, , 7
2021/2/23, , 63, 39, 23, , 9
2021/2/24, , 70, 59, 27, , 8
2021/2/25, , 61, 38, 23, , 7
2021/2/26, , 75, 47, 28, , 9
2021/2/27, , 59, 45, 22, , 8
2021/2/28, , 56, 38, 16, , 6
2021/3/1, , 51, 39, 16, , 7
2021/3/2, , 66, 53, 23, , 10
2021/3/3, , 69, 41, 20, , 7
2021/3/4, , 63, 40, 17, , 6
2021/3/5, , 62, 37, 19, , 6
2021/3/6, , 47, 31, 18, , 6
2021/3/7, , 55, 36, 16, , 4
2021/3/8, , 54, 33, 13, , 5
2021/3/9, , 49, 34, 16, , 6
2021/3/10, , 51, 40, 14, , 4
2021/3/11, , 60, 43, 18, , 5
2021/3/12, , 61, 56, 21, , 7
2021/3/13, , 62, 56, 19, , 6
2021/3/14, , 50, 36, 16, , 5
2021/3/15, , 51, 30, 19, , 8
2021/3/16, , 43, 30, 12, , 4
2021/3/17, , 56, 28, 22, , 5
2021/3/18, , 49, 36, , , 7
2021/3/19, , 59, 30, , , 6
2021/3/20, , 59, 33, , , 6
2021/3/21, , 58, 37, , , 5
2021/3/22, , 42, 31, , , 5
2021/3/23, , 58, 28, , , 5
2021/3/24, , 55, 19, , , 4
2021/3/25, , 49, 21, , , 3
2021/3/26, , 53, 25, , , 7
2021/3/27, , 53, 33, , , 6
2021/3/28, , 59, 40, , , 7
2021/3/29, , 56, 32, , , 8
2021/3/30, , 66, 34, , , 4
2021/3/31, , 53, 30, , , 4
2021/4/1, , 60, 37, , , 6
2020/10/2, , 38, 24, 9, 1, 5
2020/10/3, , 26, 16, 5, , 5
2020/10/4, , 24, , , , 
2020/10/8, , 54, 31, 24, 2, 12
2020/10/9, , 48, , , , 
2020/10/10, , 46, , , , 
2020/10/11, , 39, , , , 
2020/10/12, , 33, , , , 
2020/10/13, , 39, , , , 
2020/10/14, , 29, , , , 
2020/10/15, , 32, , , , 
2020/10/16, , 24, , , , 
2020/10/17, , 23, , , , 
2020/10/18, , 28, , , , 
2020/10/19, , 38, , , , 
2020/10/20, , 34, 24, , 1, 8
2020/10/21, , 33, 29, 15, 4, 7
2020/10/22, , 41, 48, 18, 5, 10
2020/10/23, , 41, 2, 25, 5, 8
2020/10/24, , 40, , , , 
2020/10/26, , 40, 49, 20, 5, 8
2020/10/27, , 48, 31, 13, 3, 15
2020/10/28, , 41, 35, 16, 5, 12
2020/10/29, , 37, 29, 19, 5, 5
2020/10/30, , 37, 27, 18, 5, 12
2020/10/31, , 41, 33, 19, 3, 6
2020/11/1, , 43, 21, 21, 4, 7
2020/11/2, , 75, 24, 10, 4, 6
2020/11/3, , 36, 29, 14, 4, 14
2020/11/4, , 45, 26, 16, 3, 8
2020/11/5, , 37, 25, 16, 4, 6
2020/11/6, , 41, 30, 19, 5, 
2020/11/7, , 46, 34, 21, 5, 
2020/11/8, , 52, 31, 19, 3, 
2020/11/9, , 36, 1, 24, 4, 
2020/11/10, , 48, 3, 28, 5, 
2020/11/11, , 45, 31, 20, 5, 
2020/11/12, , 49, 35, 28, 5, 
2020/11/13, , 54, 45, 23, 5, 
2020/11/14, , 43, 4, 21, 4, 
2020/12/1, , 53, 1, 30, 9, 
2020/12/2, , 63, 25, 25, 6, 
2020/12/3, , 51, 18, 24, 3, 
2020/12/4, , 50, 11, 18, 5, 
2020/12/5, , 32, 12, 17, 4, 
2020/12/6, , 26, 7, 19, 5, 
2020/12/7, , 36, 12, 18, 4, 
2020/12/8, , 40, 17, 23, 5, 
2020/12/9, , 42, 25, 29, 6, 
2020/12/10, , 59, 18, 22, 4, 
2020/12/11, , 41, 17, 24, 5, 
2020/7/2, , 39, 42, 14, 1, 8
2020/7/3, , 23, 29, 11, , 7
2020/7/4, , 30, 32, 7, 1, 6
2020/7/5, , 38, 36, 8, , 7
2020/7/6, , 28, 43, 11, 1, 8
2020/7/7, , 32, 31, 13, 2, 8
2020/7/8, , 23, 15, 8, 1, 7
2020/7/9, , 19, 24, 14, 1, 9
2020/7/10, , 33, 21, 7, 1, 6
2020/7/11, , 17, 26, 8, 1, 6
2020/7/12, , 26, 21, 9, , 8
2020/7/13, , 24, 49, 14, 1, 9
2020/7/14, , 33, 37, 10, , 8
2020/7/15, , 25, 30, 18, 1, 9
2020/7/16, , 33, 37, 17, 1, 9
2020/7/17, , 77, 22, 10, 1, 6
2020/7/31, , 30, 9, 10, 1, 7
2020/8/1, , 20, 22, 10, 1, 6
2020/8/2, , 37, 23, 8, , 7
2020/8/3, , 18, 23, 8, , 7
2020/8/4, , 26, 26, 9, , 6
2020/8/5, , 28, 24, 13, 1, 8
2020/8/6, , 28, 24, 13, 1, 8
2020/8/7, , 32, 21, 12, , 8
2020/8/8, , 25, 16, 12, , 8
2020/8/9, , 31, 14, 13, , 7
2020/8/10, , 16, 19, 7, 1, 7
2020/8/11, , 20, 15, 11, 1, 9
2020/8/12, , 23, 22, 7, 1, 7
2020/8/13, , 15, , , , 
2020/8/16, , 24, 23, 9, 1, 7
2020/8/17, , 18, 18, 8, , 7
2020/8/18, , 23, 14, 9, , 8
2020/8/19, , 21, 4, 7, 1, 7
2020/8/20, , 33, , , , 
2020/8/23, , 36, 26, , 1, 7
2020/8/24, , 24, 22, , 1, 7
2020/8/25, , 23, 17, , 1, 8
2020/8/26, , 22, 15, , 1, 6
2020/8/27, , 18, 11, , , 6
2020/8/28, , 16, 3, , 1, 5
2020/8/29, , 11, , , , 
2020/8/31, , 13, 16, , 1, 7
2020/9/1, , 16, 21, , 1, 8
2020/9/2, , 23, 29, , , 7
2020/9/3, , 28, 26, , 1, 8
2020/9/4, , 29, 19, , , 7
2020/9/5, , 28, 10, , , 5
2020/9/6, , 16, 15, 7, , 7
2020/9/7, , 12, 16, 12, 1, 8
2020/9/8, , 16, 23, 9, 2, 7
2020/9/9, , 20, 17, 8, 1, 7
2020/9/10, , 18, 5, 10, 2, 4
2020/9/11, , 10, , , , 
2020/9/13, , 16, 18, 11, 1, 8
2020/9/14, , 20, 21, 9, , 8
2020/9/15, , 16, 21, 11, , 7
2020/9/16, , 21, 23, 9, 1, 8
2020/9/17, , 21, 8, 10, 1, 7
2020/9/18, , 7, , , , 
2020/9/21, , 14, 20, 10, , 8
2020/9/22, , 22, 27, 11, 1, 8
2020/9/23, , 28, 9, 8, 1, 7
2020/9/24, , 16, , , , 
2020/10/1, , 29, 32, 19, 1, 9
2020/4/2, , 46, 38, 9, 1, 6
2020/4/3, , 42, 21, 5, 1, 5
2020/4/4, , 18, , , , 
2020/4/6, , 29, 29, 10, 3, 7
2020/4/7, , 41, 32, 9, 2, 6
2020/4/8, , 41, 35, 8, 1, 7
2020/4/9, , 42, 36, 8, 3, 5
2020/4/10, , 33, 29, 6, 1, 5
2020/4/11, , 31, 16, 4, 1, 5
2020/4/12, , 28, 23, 11, 1, 5
2020/4/13, , 43, 36, 7, 2, 6
2020/4/14, , 28, 45, 12, 2, 8
2020/4/15, , 48, 33, 11, 3, 8
2020/4/16, , 41, 36, 7, 3, 6
2020/4/17, , 50, 37, 8, 3, 8
2020/4/18, , 44, 16, 8, 4, 8
2020/4/19, , 52, , , , 
2020/4/21, , 40, 50, 10, 2, 7
2020/4/22, , 42, 41, 10, 2, 7
2020/4/23, , 55, 38, 7, 1, 6
2020/4/24, , 56, 47, , 2, 7
2020/4/25, , 51, 40, , 2, 7
2020/4/26, , 49, 35, 3, 2, 7
2020/4/27, , 45, 42, 6, 2, 6
2020/4/28, , 39, 34, 9, 2, 7
2020/4/29, , 48, 54, 12, 2, 8
2020/4/30, , 45, 35, 8, 1, 7
2020/5/1, , 54, 21, 9, 1, 8
2020/5/2, , 53, 40, 9, 2, 5
2020/5/3, , 43, 45, 7, 2, 7
2020/5/4, , 39, 43, 9, 2, 8
2020/5/5, , 47, 40, 9, 1, 6
2020/5/6, , 31, 36, 8, 1, 6
2020/5/7, , 23, 37, 8, 1, 6
2020/5/8, , 27, 45, 11, 2, 8
2020/5/9, , 33, 41, 6, 1, 6
2020/5/10, , 24, 39, 8, 1, 6
2020/5/11, , 29, 41, 8, 1, 6
2020/5/12, , 33, 38, 10, 4, 7
2020/5/13, , 35, 43, 11, 3, 7
2020/5/14, , 38, 43, 13, 3, 7
2020/5/15, , 42, 20, 14, 4, 7
2020/5/16, , 33, , , , 
2020/5/18, , 25, 42, 11, 2, 8
2020/5/19, , 50, 45, 10, 2, 7
2020/5/20, , 41, 25, 4, , 6
2020/5/21, , 39, 22, 8, 2, 7
2020/5/22, , 37, , , , 
2020/5/25, , 31, 44, 11, 2, 8
2020/5/26, , 40, 12, 17, 3, 8
2020/5/27, , 58, 45, 8, 3, 6
2020/5/28, , 53, 42, 11, 3, 7
2020/5/29, , 54, 22, 8, 3, 7
2020/5/30, , 67, 27, 7, 2, 6
2020/5/31, , 41, 35, 6, 1, 5
2020/6/1, , 22, 27, 7, 2, 7
2020/6/2, , 53, 47, 14, 2, 8
2020/6/3, , 35, 31, 19, 1, 7
2020/6/4, , 38, 32, 6, 1, 5
2020/6/5, , 34, 17, 9, 1, 6
2020/6/6, , 44, 42, 6, 3, 8
2020/6/7, , 51, 31, 4, , 6
2020/6/8, , 30, 33, 5, 1, 6
2020/6/9, , 34, 56, 9, 1, 7
2020/6/10, , 44, 35, 7, , 6
2020/6/11, , 22, 29, 15, 2, 8
2020/6/12, , 30, 22, 5, , 6
2020/6/13, , 27, 34, 7, , 6
2020/6/14, , 38, 43, 6, , 7
2020/6/15, , 39, 47, 9, 1, 7
2020/6/16, , 31, 50, 9, 2, 7
2020/6/17, , 34, 62, 10, 2, 8
2020/6/18, , 40, 57, 13, 2, 15
2020/6/19, , 42, 42, 13, 2, 8
2020/6/20, , 28, 39, 12, 1, 8
2020/6/21, , 37, 43, 10, 1, 8
2020/6/22, , 24, 50, 11, 1, 8
2020/6/23, , 32, 40, 11, 1, 8
2020/6/24, , 26, 28, 10, 1, 7
2020/6/25, , 27, 20, 12, 1, 7
2020/6/26, , 22, 16, 9, 1, 7
2020/6/27, , 18, 26, 7, 1, 6
2020/6/28, , 38, 26, 6, 1, 6
2020/6/29, , 43, 33, 9, 2, 7
2020/6/30, , 27, 39, 15, 2, 9
2020/7/1, , 32, 26, 13, 1, 8
2020/1/2, , 63, 25, 11, 1, 7
2020/1/3, , 13, 34, 21, 2, 12
2020/1/4, , 38, 2, 28, 3, 23
2020/1/5, , 45, , , , 
2020/1/9, , 59, 50, 30, 3, 19
2020/1/10, , 67, 26, 17, 3, 12
2020/1/11, , 42, 31, 23, 3, 15
2020/1/12, , 56, 33, 23, 3, 15
2020/1/13, , 50, 45, 22, 2, 16
2020/1/14, , 50, 44, 25, 3, 13
2020/1/15, , 59, 40, 30, 4, 16
2020/1/16, , 69, 35, 29, 3, 10
2020/1/17, , 58, 39, 18, 2, 8
2020/1/18, , 55, 31, 19, 2, 10
2020/1/19, , 46, 27, 9, 2, 6
2020/1/20, , 34, 25, 10, , 7
2020/1/21, , 24, 35, 12, 3, 6
2020/1/22, , 34, 25, 12, 2, 8
2020/1/23, , 33, 18, 17, 3, 10
2020/1/24, , 47, 2, 23, , 15
2020/1/25, , 59, 21, 10, 3, 6
2020/1/26, , 31, 20, 9, 1, 6
2020/1/27, , 25, 32, 29, 2, 9
2020/1/28, , 36, 37, 18, 2, 9
2020/1/29, , 46, 33, 14, 2, 6
2020/1/30, , 49, 21, 13, 2, 6
2020/1/31, , 43, 9, 16, , 7
2020/2/1, , 29, 25, 11, 1, 4
2020/2/2, , 45, 23, 10, 1, 8
2020/2/3, , 33, 6, 13, 3, 9
2020/2/4, , 26, 14, 10, 1, 7
2020/2/5, , 14, 13, 9, 2, 6
2020/2/6, , 19, 28, 14, 3, 10
2020/2/7, , 36, 2, 27, , 17
2020/2/8, , 65, 38, 13, 3, 8
2020/2/9, , 39, 22, 12, 3, 9
2020/2/10, , 34, 24, 9, 1, 9
2020/2/11, , 32, 27, 9, 2, 7
2020/2/12, , 40, 19, 10, 2, 7
2020/2/13, , 31, 26, 13, 2, 11
2020/2/14, , 46, 2, 21, 3, 17
2020/2/15, , 59, 46, 14, 2, 5
2020/2/16, , 48, 38, 13, 3, 10
2020/2/17, , 34, 41, 14, 2, 11
2020/2/18, , 40, 49, 17, 2, 10
2020/2/19, , 50, 44, 16, 4, 9
2020/2/20, , 43, 49, 15, 4, 9
2020/2/21, , 45, 9, 24, 2, 11
2020/2/22, , 56, 47, 12, 2, 7
2020/2/23, , 48, 29, 11, 1, 7
2020/2/24, , 30, 31, 13, 2, 9
2020/2/25, , 39, 30, 14, 3, 9
2020/2/26, , 45, 47, 16, 3, 9
2020/2/27, , 48, 36, 11, 2, 7
2020/2/28, , 48, 8, 19, 3, 8
2020/2/29, , 47, 54, 11, 2, 7
2020/3/1, , 47, 31, 12, 2, 7
2020/3/2, , 39, 36, 13, 3, 9
2020/3/3, , 42, 31, 9, 3, 7
2020/3/4, , 46, 25, 9, 3, 6
2020/3/5, , 36, 38, 15, 3, 11
2020/3/6, , 57, 36, 11, 2, 5
2020/3/7, , 52, 41, 15, 3, 7
2020/3/8, , 55, 47, 10, 2, 7
2020/3/9, , 45, 37, 10, 2, 7
2020/3/10, , 43, 41, 14, 2, 10
2020/3/11, , 53, 47, 14, 1, 8
2020/3/12, , 52, 41, 15, 2, 9
2020/3/13, , 47, 9, 23, , 8
2020/3/14, , 51, , , , 
2020/3/17, , 43, 40, 11, 2, 13
2020/3/18, , 43, , , , 
